Supercluster,Cluster,ClusterGroup,Neuron,idid,Gene name,Driver,Sex,Raw score,Normalised score,,
X,641,27,Trh-F-500171,12521,TPHMARCM-1303F_seg1,Trh-Gal4,F,8753.25,0.65,,
X,641,27,Trh-F-500173,12529,TPHMARCM-1311F_seg1,Trh-Gal4,F,8766.96,0.64,,
X,641,27,Trh-F-500175,12531,TPHMARCM-1311F_seg3,Trh-Gal4,F,9744.18,0.71,,
X,641,27,Trh-F-500184,12542,TPHMARCM-1330F_seg1,Trh-Gal4,F,9514.37,0.7,,
X,641,27,Trh-F-500195,12563,TPHMARCM-F001351_seg001,Trh-Gal4,F,8693.58,0.65,,
X,641,27,Trh-F-900034,12736,TPHMARCM-958F_seg1,Trh-Gal4,F,9161.45,0.7,,
X,641,27,Trh-F-900035,12737,TPHMARCM-959F_seg1,Trh-Gal4,F,8818.61,0.65,,
X,641,27,Trh-F-500008,13855,TPHMARCM-125F_seg3,Trh-Gal4,F,9885.43,0.68,,
X,641,27,Trh-F-500009,13856,TPHMARCM-126F_seg1,Trh-Gal4,F,9458.11,0.64,,
X,641,27,Trh-F-500025,14016,TPHMARCM-303F_seg1,Trh-Gal4,F,9313.07,0.66,,
X,641,27,Trh-F-500026,14017,TPHMARCM-304F_seg1,Trh-Gal4,F,8985.01,0.65,,
X,641,27,Trh-F-600008,14097,TPHMARCM-458F_seg1,Trh-Gal4,F,9076.93,0.65,,
X,641,27,Trh-F-500044,14119,TPHMARCM-479F_seg1,Trh-Gal4,F,9084.62,0.63,,
X,641,27,Trh-F-600032,14204,TPHMARCM-645F_seg1,Trh-Gal4,F,9161.1,0.68,,
X,641,27,Trh-F-700014,14226,TPHMARCM-679F_seg1,Trh-Gal4,F,9409.83,0.69,,
X,641,27,Trh-F-700015,14227,TPHMARCM-679F_seg2,Trh-Gal4,F,9203.23,0.67,,
X,641,27,VGlut-F-400228,14537,DvGlutMARCM-F806-x2_seg2,VGlut-Gal4,F,9130.26,0.67,,
X,641,27,VGlut-F-500138,14661,DvGlutMARCM-F922_seg1,VGlut-Gal4,F,9614.17,0.69,,
X,641,27,VGlut-F-000351,15041,DvGlutMARCM-F1379_seg1,VGlut-Gal4,F,9197.45,0.69,,
X,846,27,Trh-F-700028,13306,TPHMARCM-788F_seg1,Trh-Gal4,F,9475.84,1,,
X,846,27,Trh-M-400076,922,TPHMARCM-1072M_seg001,Trh-Gal4,M,6423.13,0.65,,
X,846,27,fru-M-500079,1393,FruMARCM-M000895_seg001,fru-Gal4,M,6125.69,0.66,,
X,846,27,fru-M-400073,1424,FruMARCM-M000937_seg001,fru-Gal4,M,6269.05,0.61,,
X,846,27,Trh-M-600035,1986,TPHMARCM-0770M_seg001,Trh-Gal4,M,6338.41,0.66,,
X,846,27,Trh-M-500099,2678,TPHMARCM-M001444_seg001,Trh-Gal4,M,6170.95,0.59,,
X,846,27,Trh-M-800011,2958,TPHMARCM-899M_seg1,Trh-Gal4,M,6334.94,0.65,,
X,846,27,Trh-M-800019,2991,TPHMARCM-934M_seg1,Trh-Gal4,M,5940.76,0.65,,
X,846,27,Trh-M-600055,3032,TPHMARCM-985M_seg1,Trh-Gal4,M,6564.03,0.65,,
X,846,27,fru-F-500198,4529,FruMARCM-F001640_seg001,fru-Gal4,F,6712.01,0.69,,
X,846,27,fru-F-100067,4769,FruMARCM-F002088_seg001,fru-Gal4,F,6688.05,0.68,,
X,846,27,Cha-F-000216,5021,ChaMARCM-F001109_seg003,Cha-Gal4,F,5497.91,0.45,,
X,846,27,fru-F-400130,6186,FruMARCM-F001118_seg001,fru-Gal4,F,6367.63,0.65,,
X,846,27,fru-F-700128,6256,FruMARCM-F001286_seg001,fru-Gal4,F,6780.79,0.68,,
X,846,27,VGlut-F-900122,6461,DvGlutMARCM-F004246_seg001,VGlut-Gal4,F,6458.94,0.66,,
X,846,27,Cha-F-500060,8177,ChaMARCM-F000194_seg002,Cha-Gal4,F,5348.67,0.49,,
X,846,27,fru-F-600011,9918,FruMARCM-F000501_seg001,fru-Gal4,F,6857.05,0.7,,
X,846,27,Trh-F-500134,12469,TPHMARCM-1258F_seg1,Trh-Gal4,F,6600.69,0.67,,
X,846,27,Trh-F-500180,12538,TPHMARCM-1321F_seg1,Trh-Gal4,F,6117.35,0.64,,
X,846,27,Trh-F-600038,13263,TPHMARCM-751F_seg1,Trh-Gal4,F,6539.17,0.64,,
X,846,27,Trh-F-900019,13275,TPHMARCM-761F_seg1,Trh-Gal4,F,5850.75,0.54,,
X,846,27,Trh-F-700029,13307,TPHMARCM-789F_seg1,Trh-Gal4,F,6098.3,0.65,,
X,846,27,Trh-F-400013,13868,TPHMARCM-138F_seg1,Trh-Gal4,F,6687.29,0.68,,
X,895,27,Trh-F-600027,14160,TPHMARCM-587F_seg2,Trh-Gal4,F,28780.58,1,,
X,895,27,fru-M-700150,3,FruMARCM-M002278_seg001,fru-Gal4,M,19357.64,0.7,,
X,895,27,fru-M-300256,122,FruMARCM-M002317_seg001,fru-Gal4,M,17902.86,0.65,,
X,895,27,fru-M-700141,918,FruMARCM-M002180_seg001,fru-Gal4,M,18466.34,0.68,,
X,895,27,fru-M-500113,1025,FruMARCM-M001205_seg003,fru-Gal4,M,17961.25,0.68,,
X,895,27,Trh-M-600107,2033,TPHMARCM-M001697_seg002,Trh-Gal4,M,18655.75,0.7,,
X,895,27,Trh-M-600083,2096,TPHMARCM-M001595_seg001,Trh-Gal4,M,18050.59,0.69,,
X,895,27,Trh-M-600084,2097,TPHMARCM-M001596_seg001,Trh-Gal4,M,17964.21,0.68,,
X,895,27,Trh-M-600090,2143,TPHMARCM-M001633_seg001,Trh-Gal4,M,17634.21,0.62,,
X,895,27,Trh-M-700074,2596,TPHMARCM-1186M_seg1,Trh-Gal4,M,15906.57,0.63,,
X,895,27,Trh-M-600066,2609,TPHMARCM-1315M_seg2,Trh-Gal4,M,17199.94,0.65,,
X,895,27,Trh-M-600070,2622,TPHMARCM-M001356_seg001,Trh-Gal4,M,18051.02,0.67,,
X,895,27,Trh-M-500100,2679,TPHMARCM-M001445_seg001,Trh-Gal4,M,19433.49,0.7,,
X,895,27,Trh-M-600077,2729,TPHMARCM-M001494_seg001,Trh-Gal4,M,17084.75,0.68,,
X,895,27,Trh-M-700066,2838,TPHMARCM-1064M_seg1,Trh-Gal4,M,18275.69,0.67,,
X,895,27,Trh-M-700067,2839,TPHMARCM-1065M_seg1,Trh-Gal4,M,18834.55,0.71,,
X,895,27,Trh-M-400071,2842,TPHMARCM-1067M_seg2,Trh-Gal4,M,19622.44,0.7,,
X,895,27,Trh-M-500064,2934,TPHMARCM-869M_seg1,Trh-Gal4,M,18719.67,0.67,,
X,895,27,Trh-M-900011,2939,TPHMARCM-878M_seg2,Trh-Gal4,M,18141.98,0.63,,
X,895,27,Trh-M-700015,2981,TPHMARCM-918M_seg3,Trh-Gal4,M,18196.52,0.64,,
X,895,27,Trh-M-600039,2993,TPHMARCM-936M_seg1,Trh-Gal4,M,19571.81,0.71,,
X,895,27,Trh-M-600041,2995,TPHMARCM-938M_seg1,Trh-Gal4,M,18956.66,0.69,,
X,895,27,Trh-M-600045,3002,TPHMARCM-945M-01_seg1,Trh-Gal4,M,19769.29,0.69,,
X,895,27,Trh-M-700022,3025,TPHMARCM-977M_seg1,Trh-Gal4,M,17185.64,0.64,,
X,895,27,Trh-M-500013,3487,TPHMARCM-360M_seg1,Trh-Gal4,M,17024.97,0.66,,
X,895,27,Trh-M-600003,3544,TPHMARCM-455M_seg1,Trh-Gal4,M,16886.16,0.63,,
X,895,27,Trh-M-600005,3546,TPHMARCM-456M_seg2,Trh-Gal4,M,19196.12,0.69,,
X,895,27,Trh-M-600009,3583,TPHMARCM-520M_seg2,Trh-Gal4,M,19295.51,0.7,,
X,895,27,Trh-M-600011,3589,TPHMARCM-533M_seg2,Trh-Gal4,M,18305.9,0.68,,
X,895,27,Trh-M-500035,3623,TPHMARCM-597M_seg1,Trh-Gal4,M,18808.89,0.68,,
X,895,27,Trh-M-500041,3645,TPHMARCM-660M_seg1,Trh-Gal4,M,19766.33,0.69,,
X,895,27,Trh-M-500045,3657,TPHMARCM-672M_seg1,Trh-Gal4,M,17990.14,0.68,,
X,895,27,Trh-M-500047,3663,TPHMARCM-690M_seg1,Trh-Gal4,M,17867.78,0.65,,
X,895,27,Trh-M-500048,3664,TPHMARCM-704M_seg1,Trh-Gal4,M,18856.93,0.68,,
X,895,27,Gad1-F-200148,4100,GadMARCM-F000689_seg001,Gad1-Gal4,F,17963.18,0.6,,
X,895,27,fru-F-600098,4578,FruMARCM-F001694_seg001,fru-Gal4,F,19422.79,0.68,,
X,895,27,Trh-F-900011,5997,TPHMARCM-711F_seg2,Trh-Gal4,F,18852.27,0.7,,
X,895,27,Cha-F-100044,7615,ChaMARCM-F000458_seg002,Cha-Gal4,F,18856.62,0.6,,
X,895,27,Cha-F-400118,7739,ChaMARCM-F000546_seg001,Cha-Gal4,F,16049.41,0.61,,
X,895,27,VGlut-F-600591,9292,DvGlutMARCM-F003340_seg001,VGlut-Gal4,F,18091.65,0.68,,
X,895,27,Trh-F-700044,10452,TPHMARCM-875F_seg1,Trh-Gal4,F,18163.32,0.66,,
X,895,27,fru-F-800002,11443,FruMARCM-F000063_seg002,fru-Gal4,F,15411.67,0.58,,
X,895,27,Trh-F-600089,12441,TPHMARCM-1235F_seg1,Trh-Gal4,F,17799.67,0.66,,
X,895,27,Trh-F-500131,12466,TPHMARCM-1256F_seg1,Trh-Gal4,F,19110.98,0.66,,
X,895,27,Trh-F-500151,12488,TPHMARCM-1275F_seg2,Trh-Gal4,F,20186.83,0.7,,
X,895,27,Trh-F-500153,12497,TPHMARCM-1282F_seg1,Trh-Gal4,F,18150.92,0.66,,
X,895,27,Trh-F-500172,12528,TPHMARCM-1310F_seg1,Trh-Gal4,F,19012.76,0.68,,
X,895,27,Trh-F-700049,12725,TPHMARCM-905F_seg1,Trh-Gal4,F,17905.73,0.65,,
X,895,27,Trh-F-600067,12729,TPHMARCM-930F_seg2,Trh-Gal4,F,18192.09,0.66,,
X,895,27,Trh-F-500104,12731,TPHMARCM-950F_seg1,Trh-Gal4,F,19613.5,0.71,,
X,895,27,Trh-F-500082,13247,TPHMARCM-734F_seg1,Trh-Gal4,F,18083.12,0.69,,
X,895,27,Trh-F-900015,13258,TPHMARCM-746F_seg2,Trh-Gal4,F,19290.8,0.69,,
X,895,27,Trh-F-400077,13269,TPHMARCM-757F_seg1,Trh-Gal4,F,18000.36,0.65,,
X,895,27,Trh-F-400009,13845,TPHMARCM-114F_seg1,Trh-Gal4,F,19617.92,0.72,,
X,895,27,Trh-F-500003,13850,TPHMARCM-122F_seg1,Trh-Gal4,F,18803.97,0.69,,
X,895,27,Trh-F-500017,13864,TPHMARCM-132F_seg1,Trh-Gal4,F,19357.98,0.69,,
X,895,27,Trh-F-500019,13867,TPHMARCM-137F_seg1,Trh-Gal4,F,17710.82,0.58,,
X,895,27,Trh-F-600001,13896,TPHMARCM-161F_seg1,Trh-Gal4,F,18828.11,0.68,,
X,895,27,Trh-F-600002,13897,TPHMARCM-162F_seg1,Trh-Gal4,F,19660.93,0.7,,
X,895,27,Trh-F-400039,13996,TPHMARCM-286F_seg1,Trh-Gal4,F,17427.78,0.65,,
X,895,27,Trh-F-700001,14031,TPHMARCM-316F_seg1,Trh-Gal4,F,19005.29,0.67,,
X,895,27,Trh-F-500032,14051,TPHMARCM-378F_seg1,Trh-Gal4,F,18751.61,0.68,,
X,895,27,Trh-F-500037,14084,TPHMARCM-433F_seg1,Trh-Gal4,F,18160.1,0.68,,
X,895,27,Trh-F-600012,14101,TPHMARCM-461F_seg1,Trh-Gal4,F,19351.5,0.68,,
X,895,27,Trh-F-600016,14107,TPHMARCM-466F_seg1,Trh-Gal4,F,17297.45,0.66,,
X,895,27,Trh-F-500047,14135,TPHMARCM-525F_seg1,Trh-Gal4,F,18111.65,0.69,,
X,895,27,Trh-F-600025,14158,TPHMARCM-586F_seg1,Trh-Gal4,F,18574.87,0.68,,
X,895,27,Trh-F-300083,14169,TPHMARCM-607F_seg1,Trh-Gal4,F,18434.37,0.68,,
X,895,27,Trh-F-500058,14194,TPHMARCM-636F_seg1,Trh-Gal4,F,19283.88,0.67,,
X,895,27,Trh-F-600031,14203,TPHMARCM-644F_seg1,Trh-Gal4,F,19178.02,0.69,,
X,895,27,Trh-F-600034,14208,TPHMARCM-649F_seg1,Trh-Gal4,F,17338.2,0.65,,
X,895,27,Trh-F-500062,14213,TPHMARCM-653F_seg1,Trh-Gal4,F,19131.65,0.69,,
X,895,27,Trh-F-500063,14214,TPHMARCM-653F_seg2,Trh-Gal4,F,16556.48,0.61,,
X,883,27,Trh-F-200050,14000,TPHMARCM-290F_seg1,Trh-Gal4,F,21912.88,1,,
X,883,27,Trh-M-200031,1987,TPHMARCM-0771M_seg001,Trh-Gal4,M,15472.75,0.72,,
X,883,27,Trh-M-100099,2167,TPHMARCM-M001658_seg001,Trh-Gal4,M,15556.06,0.71,,
X,883,27,Trh-M-100100,2168,TPHMARCM-M001658_seg002,Trh-Gal4,M,15811.35,0.71,,
X,883,27,Trh-M-100068,2901,TPHMARCM-1140M_seg1,Trh-Gal4,M,15729.45,0.71,,
X,883,27,Trh-M-200008,3428,TPHMARCM-164M_seg1,Trh-Gal4,M,15088.6,0.69,,
X,883,27,Trh-F-100082,12586,TPHMARCM-F001380_seg001,Trh-Gal4,F,15934.62,0.69,,
X,883,27,Trh-F-100084,12598,TPHMARCM-F001394_seg001,Trh-Gal4,F,16183.21,0.66,,
X,883,27,Trh-F-200048,13995,TPHMARCM-285F_seg1,Trh-Gal4,F,16019.2,0.71,,
X,883,27,Trh-F-200055,14012,TPHMARCM-300F_seg1,Trh-Gal4,F,15786.36,0.65,,
X,180,28,Trh-M-900013,2947,TPHMARCM-891M_seg1,Trh-Gal4,M,11366.45,1,,
X,180,28,fru-M-300194,506,FruMARCM-M001610_seg001,fru-Gal4,M,7418.17,0.67,,
X,180,28,fru-M-600051,1172,FruMARCM-M001356_seg001,fru-Gal4,M,7424.03,0.66,,
X,180,28,Trh-M-900042,2052,TPHMARCM-M001557_seg001,Trh-Gal4,M,7717.37,0.69,,
X,180,28,Trh-M-900046,2056,TPHMARCM-M001561_seg001,Trh-Gal4,M,7452.99,0.68,,
X,180,28,Trh-M-900047,2057,TPHMARCM-M001562_seg001,Trh-Gal4,M,7714.48,0.67,,
X,180,28,Trh-M-600094,2194,TPHMARCM-M001684_seg001,Trh-Gal4,M,7424.21,0.67,,
X,180,28,Trh-M-600095,2195,TPHMARCM-M001685_seg001,Trh-Gal4,M,7327.64,0.66,,
X,180,28,Trh-M-600099,2199,TPHMARCM-M001689_seg001,Trh-Gal4,M,7013.28,0.66,,
X,180,28,Trh-M-700082,2618,TPHMARCM-1327M_seg1,Trh-Gal4,M,7394.14,0.68,,
X,180,28,Trh-M-600072,2624,TPHMARCM-M001358_seg001,Trh-Gal4,M,7224.45,0.67,,
X,180,28,Trh-M-500110,2698,TPHMARCM-M001464_seg001,Trh-Gal4,M,7274.8,0.69,,
X,180,28,Trh-M-500121,2720,TPHMARCM-M001484_seg001,Trh-Gal4,M,6859.43,0.64,,
X,180,28,Trh-M-500152,2757,TPHMARCM-M001523_seg002,Trh-Gal4,M,7583.47,0.68,,
X,180,28,Trh-M-700054,2760,TPHMARCM-1032M_seg1,Trh-Gal4,M,7597.07,0.68,,
X,180,28,Trh-M-700043,2791,TPHMARCM-1019M_seg1,Trh-Gal4,M,7627.54,0.66,,
X,180,28,Trh-M-400060,2825,TPHMARCM-1054M_seg1,Trh-Gal4,M,7805.2,0.7,,
X,180,28,Trh-M-700062,2828,TPHMARCM-1056M_seg1,Trh-Gal4,M,7918.91,0.71,,
X,180,28,Trh-M-700065,2831,TPHMARCM-1058M_seg1,Trh-Gal4,M,7808.59,0.71,,
X,180,28,Trh-M-700068,2840,TPHMARCM-1066M_seg1,Trh-Gal4,M,7821.56,0.7,,
X,180,28,Trh-M-400083,2848,TPHMARCM-1075M_seg1,Trh-Gal4,M,7338.69,0.67,,
X,180,28,Trh-M-800008,2942,TPHMARCM-886M_seg2,Trh-Gal4,M,7116.38,0.67,,
X,180,28,Trh-M-900016,2950,TPHMARCM-892M_seg2,Trh-Gal4,M,7113.64,0.67,,
X,180,28,Trh-M-500069,2977,TPHMARCM-916M_seg2,Trh-Gal4,M,6550.66,0.65,,
X,180,28,Trh-M-600046,3003,TPHMARCM-946M_seg1,Trh-Gal4,M,7474.04,0.67,,
X,180,28,Trh-M-500072,3010,TPHMARCM-962M_seg1,Trh-Gal4,M,7285.04,0.67,,
X,180,28,Trh-M-500008,3444,TPHMARCM-192M_seg1,Trh-Gal4,M,7554.29,0.68,,
X,180,28,Trh-M-600015,3599,TPHMARCM-542M_seg1,Trh-Gal4,M,7676.93,0.69,,
X,180,28,Gad1-F-000106,4128,GadMARCM-F000714_seg002,Gad1-Gal4,F,6777.76,0.46,,
X,180,28,Trh-F-300079,5995,TPHMARCM-592F-01_seg2,Trh-Gal4,F,7594.35,0.68,,
X,180,28,fru-F-700055,7752,FruMARCM-F000638_seg001,fru-Gal4,F,4809.57,0.56,,
X,180,28,VGlut-F-500616,9196,DvGlutMARCM-F003264_seg001,VGlut-Gal4,F,7120.32,0.63,,
X,180,28,fru-F-500033,9914,FruMARCM-F000498_seg002,fru-Gal4,F,6691.94,0.64,,
X,180,28,Trh-F-300126,10453,TPHMARCM-952F_seg1,Trh-Gal4,F,7564.57,0.69,,
X,180,28,VGlut-F-600239,11841,DvGlutMARCM-F002394_seg006,VGlut-Gal4,F,7396.84,0.67,,
X,180,28,Trh-F-700051,12384,TPHMARCM-1180F_seg1,Trh-Gal4,F,7491.76,0.68,,
X,180,28,Trh-F-600070,12396,TPHMARCM-1194F_seg1,Trh-Gal4,F,6889.97,0.64,,
X,180,28,Trh-F-600080,12421,TPHMARCM-1212F_seg2,Trh-Gal4,F,7887.63,0.71,,
X,180,28,Trh-F-600097,12450,TPHMARCM-1244F_seg1,Trh-Gal4,F,7547.27,0.68,,
X,180,28,Trh-F-500162,12506,TPHMARCM-1288F_seg1,Trh-Gal4,F,7517.33,0.68,,
X,180,28,VGlut-F-500339,13053,DvGlutMARCM-F2076_seg1,VGlut-Gal4,F,7874.84,0.69,,
X,180,28,Trh-F-700017,13234,TPHMARCM-721F_seg1,Trh-Gal4,F,7600.55,0.67,,
X,180,28,Trh-F-700023,13261,TPHMARCM-749F_seg1,Trh-Gal4,F,7435.4,0.66,,
X,180,28,Trh-F-600004,13899,TPHMARCM-163F_seg1,Trh-Gal4,F,7150.35,0.67,,
X,180,28,Trh-F-600010,14098,TPHMARCM-459F_seg1,Trh-Gal4,F,7799.96,0.71,,
X,180,28,Trh-F-600009,14099,TPHMARCM-459F_seg2,Trh-Gal4,F,6834.11,0.65,,
X,180,28,Trh-F-500043,14118,TPHMARCM-478F_seg1,Trh-Gal4,F,6851.83,0.67,,
X,180,28,Trh-F-600018,14132,TPHMARCM-522F_seg1,Trh-Gal4,F,7814.46,0.69,,
X,180,28,Trh-F-600055,14263,TPHMARCM-812F_seg1,Trh-Gal4,F,7821.65,0.71,,
X,180,28,Trh-F-600059,14291,TPHMARCM-833F_seg2,Trh-Gal4,F,7222.6,0.65,,
X,180,28,VGlut-F-400119,15505,DvGlutMARCM-F657_seg1,VGlut-Gal4,F,7808.3,0.7,,
X,200,29,TH-M-000060,3359,THMARCM-741M_seg1,TH-Gal4,M,263045.65,1,,
X,200,29,TH-M-300017,2006,THMARCM-093M_seg1,TH-Gal4,M,182513.39,0.71,,
X,200,29,TH-M-100077,3054,THMARCM-599M-X2_seg2,TH-Gal4,M,177487.78,0.69,,
X,200,29,TH-M-700001,3079,THMARCM-040M_seg1,TH-Gal4,M,182881.2,0.71,,
X,200,29,TH-M-300015,3106,THMARCM-090M_seg1,TH-Gal4,M,175205.72,0.68,,
X,200,29,TH-M-100017,3130,THMARCM-172M_seg1,TH-Gal4,M,174505.77,0.69,,
X,200,29,TH-M-100028,3160,THMARCM-217M_seg1,TH-Gal4,M,182920.4,0.72,,
X,200,29,TH-M-200016,3173,THMARCM-262M_seg1,TH-Gal4,M,179434.33,0.7,,
X,200,29,TH-M-200022,3187,THMARCM-287M_seg2,TH-Gal4,M,179599.57,0.71,,
X,200,29,TH-M-200028,3193,THMARCM-308M_seg2,TH-Gal4,M,172289.11,0.67,,
X,200,29,TH-M-200038,3212,THMARCM-341M_seg1,TH-Gal4,M,173854,0.71,,
X,200,29,TH-M-200041,3222,THMARCM-357M_seg1,TH-Gal4,M,174154.47,0.68,,
X,200,29,TH-M-200045,3226,THMARCM-360M_seg1,TH-Gal4,M,180687.38,0.71,,
X,200,29,TH-M-200094,3321,THMARCM-568M_seg2,TH-Gal4,M,176011.42,0.69,,
X,200,29,TH-M-500006,3344,THMARCM-634M_seg,TH-Gal4,M,177882.59,0.69,,
X,200,29,TH-M-000061,3360,THMARCM-743M_seg1,TH-Gal4,M,190348.38,0.74,,
X,200,29,TH-M-000068,3376,THMARCM-807M_seg1,TH-Gal4,M,180016.11,0.72,,
X,200,29,TH-F-700009,10465,THMARCM-059F_seg1,TH-Gal4,F,178695.09,0.69,,
X,200,29,TH-F-100031,10473,THMARCM-288F_seg1,TH-Gal4,F,179501.41,0.68,,
X,200,29,TH-F-000051,10483,THMARCM-674F_seg,TH-Gal4,F,189066.4,0.73,,
X,200,29,TH-F-100113,10489,THMARCM-733F_seg1,TH-Gal4,F,174530.81,0.7,,
X,200,29,TH-F-000097,10495,THMARCM-815F_seg1,TH-Gal4,F,189973.56,0.73,,
X,200,29,TH-F-100005,13322,THMARCM-042F_seg1,TH-Gal4,F,188281.33,0.7,,
X,200,29,TH-F-100019,13411,THMARCM-213F_seg1,TH-Gal4,F,179343.16,0.7,,
X,200,29,TH-F-200029,13465,THMARCM-301F_seg1,TH-Gal4,F,188368.39,0.73,,
X,200,29,TH-F-200031,13467,THMARCM-302F_seg2,TH-Gal4,F,175133.31,0.68,,
X,200,29,TH-F-300047,13501,THMARCM-375F_seg1,TH-Gal4,F,-34998.67,0.22,,
X,200,29,TH-F-200067,13516,THMARCM-392F_seg1,TH-Gal4,F,179649.42,0.69,,
X,200,29,TH-F-100051,13561,THMARCM-462F_seg1,TH-Gal4,F,186796.86,0.72,,
X,200,29,TH-F-100058,13576,THMARCM-502F_seg1,TH-Gal4,F,181572.93,0.71,,
X,200,29,TH-F-100071,13617,THMARCM-565F_seg2,TH-Gal4,F,171424.16,0.69,,
X,200,29,TH-F-000028,13624,THMARCM-591F_seg1,TH-Gal4,F,176027.73,0.69,,
X,200,29,TH-F-100079,13656,THMARCM-670F-X2_seg1,TH-Gal4,F,173719.22,0.7,,
X,200,29,TH-F-200114,13689,THMARCM-712F_seg,TH-Gal4,F,189077.82,0.74,,
X,200,29,TH-F-100106,13745,THMARCM-778F_seg1,TH-Gal4,F,181986.69,0.73,,
X,200,29,TH-F-000094,13761,THMARCM-812F_seg1,TH-Gal4,F,177938.41,0.7,,
X,200,29,TH-F-200125,13772,THMARCM-824F_seg1,TH-Gal4,F,186818.7,0.73,,
X,876,29,Trh-F-100023,13817,TPHMARCM-036F_seg1,Trh-Gal4,F,348966,1,,
X,876,29,fru-M-200329,348,FruMARCM-M002581_seg001,fru-Gal4,M,254965.21,0.71,,
X,876,29,fru-M-800079,713,FruMARCM-M001917_seg001,fru-Gal4,M,236100.74,0.7,,
X,876,29,fru-M-800029,1673,FruMARCM-M000830_seg001,fru-Gal4,M,244404.11,0.71,,
X,876,29,Trh-M-000140,1732,TPHMARCM-M001809_seg001,Trh-Gal4,M,248614.88,0.72,,
X,876,29,Trh-M-000144,1736,TPHMARCM-M001813_seg001,Trh-Gal4,M,245721.22,0.71,,
X,876,29,Trh-M-000148,1740,TPHMARCM-M001817_seg001,Trh-Gal4,M,249383.89,0.73,,
X,876,29,Trh-M-000152,1743,TPHMARCM-M001820_seg001,Trh-Gal4,M,253274.69,0.72,,
X,876,29,Trh-M-000077,2247,TPHMARCM-M001734_seg001,Trh-Gal4,M,252353.24,0.73,,
X,876,29,Trh-M-000105,2291,TPHMARCM-M001773_seg002,Trh-Gal4,M,255885.35,0.74,,
X,876,29,Trh-M-000119,2305,TPHMARCM-M001787_seg001,Trh-Gal4,M,246975.95,0.71,,
X,876,29,Trh-M-000123,2309,TPHMARCM-M001791_seg001,Trh-Gal4,M,246398.24,0.71,,
X,876,29,Trh-M-000023,2649,TPHMARCM-M001418_seg001,Trh-Gal4,M,246928.48,0.71,,
X,876,29,TH-M-100009,3101,THMARCM-079M_seg1,TH-Gal4,M,244592.31,0.7,,
X,876,29,TH-M-100023,3154,THMARCM-204M_seg1,TH-Gal4,M,250093.47,0.72,,
X,876,29,TH-M-100027,3159,THMARCM-216M_seg1,TH-Gal4,M,241576.98,0.72,,
X,876,29,TH-M-100037,3179,THMARCM-271M_seg1,TH-Gal4,M,242069.15,0.69,,
X,876,29,TH-M-500005,3343,THMARCM-633M_seg,TH-Gal4,M,244071.51,0.7,,
X,876,29,Trh-M-000001,3386,TPHMARCM-063M_seg1,Trh-Gal4,M,256073.86,0.74,,
X,876,29,VGlut-F-400756,8655,DvGlutMARCM-F003704_seg001,VGlut-Gal4,F,245545.84,0.71,,
X,876,29,fru-F-300032,9843,FruMARCM-F000428_seg001,fru-Gal4,F,255157.27,0.74,,
X,876,29,Gad1-F-000013,10667,GadMARCM-F000175_seg001,Gad1-Gal4,F,198595.07,0.56,,
X,876,29,VGlut-F-900062,11072,DvGlutMARCM-F002951_seg001,VGlut-Gal4,F,221595.12,0.7,,
X,876,29,Trh-F-100068,12693,TPHMARCM-1108F_seg1,Trh-Gal4,F,258583.85,0.74,,
X,876,29,Trh-F-100069,12694,TPHMARCM-1109F_seg1,Trh-Gal4,F,247697.89,0.73,,
X,876,29,Trh-F-000031,13300,TPHMARCM-782F_seg1,Trh-Gal4,F,247560.65,0.71,,
X,876,29,TH-F-000009,13344,THMARCM-098F_seg1,TH-Gal4,F,239749.89,0.69,,
X,876,29,TH-F-300012,13389,THMARCM-157F_seg1,TH-Gal4,F,251530.91,0.72,,
X,876,29,TH-F-100023,13426,THMARCM-237F_seg1,TH-Gal4,F,253573.71,0.73,,
X,876,29,TH-F-100024,13427,THMARCM-238F_seg1,TH-Gal4,F,243027.12,0.72,,
X,876,29,TH-F-100026,13429,THMARCM-241F_seg1,TH-Gal4,F,225066.2,0.67,,
X,876,29,TH-F-200009,13433,THMARCM-249F_seg1,TH-Gal4,F,245887.94,0.71,,
X,876,29,TH-F-200020,13447,THMARCM-285F_seg1,TH-Gal4,F,265518.89,0.72,,
X,876,29,TH-F-200045,13489,THMARCM-350F_seg1,TH-Gal4,F,245532.81,0.69,,
X,876,29,TH-F-000040,13645,THMARCM-649F_seg,TH-Gal4,F,237364.01,0.7,,
X,876,29,TH-F-000073,13721,THMARCM-751F_seg1,TH-Gal4,F,254236.07,0.72,,
X,876,29,TH-F-000079,13734,THMARCM-762F_seg2,TH-Gal4,F,252188.44,0.65,,
X,876,29,TH-F-100109,13755,THMARCM-792F_seg1,TH-Gal4,F,239378.88,0.71,,
X,876,29,TH-F-000100,13766,THMARCM-818F_seg1,TH-Gal4,F,245300.06,0.71,,
X,876,29,Trh-F-000001,13798,TPHMARCM-016F_seg1,Trh-Gal4,F,236839.72,0.71,,
X,876,29,Trh-F-300072,14131,TPHMARCM-521F_seg1,Trh-Gal4,F,249531.55,0.72,,
X,876,29,VGlut-F-000232,14706,DvGlutMARCM-F963_seg1,VGlut-Gal4,F,251808.01,0.72,,
X,876,29,VGlut-F-000347,15037,DvGlutMARCM-F1375_seg1,VGlut-Gal4,F,250984.4,0.72,,
